id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;spouses_number;children_number;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49
id79;retired;male;married;124;1975;0;4378,809178;75;0;0,0;1,8731259322933007;1;0,9744760323718614;0,9465267690392198;0,915607491180743;0,8814328698900189;0,8435749118074292;0,8021892508819259;0,7571461921560492;0,7083160406723388;0,6565807221415233;0,6024979248806808;0,5464048557792074;0,48944283046275167;0,43240298817181994;0,3758559867192364;0,32085235526042755;0,2685204399252958;0,21994967835650558;0,17612575223075333;0,13794355675451342;0,10528636646607183;0,07855623573355469;0,05678045237601163;0,04015355882963271;0,02832537870927579;0,019181884208341986;0,012463685411911188;0,007768727951857234;0,0046430794770699335;0,002658746627931107;0,0014655530192986103;0,0007652002490143187;0,000389084872380162;0,0001815729404440756;7,78169744760324e-05;2,5938991492010796e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id80;retired;male;married;125;1976;0;8137,683419;76;0;0,0;1,760478228182504;1;0,9713186754684838;0,9395895442930153;0,9045198040885861;0,8656702512776833;0,8232005962521296;0,7769777470187395;0,7268686115843271;0,6737782155025555;0,6182788543441228;0,5607165672913118;0,5022625638841568;0,4437287052810904;0,38570059625212955;0,32925628194207845;0,27555366269165255;0,22571071124361167;0,180738926746167;0,1415566439522999;0,10804408006814314;0,08061382027257243;0,058267674616695075;0,04120528109028962;0,029067291311754694;0,01968430579216355;0,012790140545144808;0,00797221039182283;0,004764693356047702;0,0027283858603066448;0,001503939522998297;0,000785242759795571;0,00039927597955707;0,000186328790459966;7,985519591141399e-05;2,6618398637137997e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id81;retired;male;married;126;1977;0;622,459833;77;0;0,0;1,779850135303621;1;0,9673339636343706;0,931228675956756;0,8912319644839068;0,8475082555733685;0,79992052726052;0,7483317575807402;0,6936736958934517;0,6365355366465245;0,5772735369479728;0,5170934900864609;0,45683123004617643;0,3970896534714515;0,3389786382757156;0,2836902755511709;0,23237554980063307;0,18607582795522126;0,14573656157081982;0,11123443087926996;0,08299420397089655;0,05998821611104261;0,042422000246639543;0,029925597073210842;0,020265548567435364;0,013167810800071254;0,008207615680793633;0,00490538633342925;0,0028089502747290396;0,001548348200216495;0,0008084295912634797;0,0004110658938627863;0,0001918307504693003;8,221317877255727e-05;2,7404392924185756e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id82;retired;male;married;127;1978;0;3783,3747869999997;78;0;0,0;1,2779571363121383;1;0,962675467796082;0,9213281017606981;0,8761278807881355;0,8269331557998216;0,7736022777171835;0,717098460274516;0,6580307945096818;0,5967675680269701;0,534555292717821;0,4722580279615282;0,41049902970381186;0,35042565548111115;0,293270252277009;0,2402226723515164;0,19235944870178623;0,15065795996997042;0,1149907219853535;0,08579684689151097;0,06201396659914727;0,04385455472612151;0,030936158760287265;0,020949898720908824;0,01361247645084069;0,00848477980650736;0,005071037012904233;0,0029038061107412505;0,0016006345878720066;0,0008357295635791893;0,00042494723571823184;0,00019830871000184154;8,498944714364636e-05;2,8329815714548787e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id83;retired;male;married;128;1979;0;6703,130386;79;0;0,0;1,583455683680222;1;0,9570495276772314;0,9100968188105117;0,8589947323504311;0,8035961272475795;0,7449015626379447;0,6835437450339896;0,61990524116418;0,5552808922633237;0,49056825873282134;0,4264147611900769;0,36401224213531097;0,3046408286983903;0,24953650569435865;0,19981754509873167;0,15649922015243814;0,1194491039110091;0,08912333362761543;0,06441835143168241;0,04555486889732498;0,03213560519113622;0,021762161207733735;0,014140254848297578;0,008813748859656868;0,005267649568876726;0,0030163915129042705;0,001662693858332598;0,0008681321915187902;0,0004414231482298933;0,0002059974691739502;8,828462964597865e-05;2,9428209881992882e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id84;retired;female;married;120;1971;0;9476,204765;71;0;0,0;1,692217579314728;1;0,984204393941214;0,9667631620040601;0,9474961261726587;0,9261630490925035;0,9025236934090883;0,8766381184610397;0,8480018258038945;0,8163505543476958;0,7812879124575083;0,7429580425460357;0,701240825936025;0,656016143950223;0,608100803593951;0,5580113151793975;0,5060599872674204;0,4533038642178474;0,4004756699619225;0,3481039266795595;0,29716159565650874;0,24869370938487234;0,20370926475357662;0,1631211637097453;0,12775822512642496;0,09751234219408779;0,0727558828122185;0,05258795690141862;0,03718874247756785;0,026233919112082747;0,017765552365737357;0,011543404884025422;0,0071951087674622565;0,004300248645661917;0,0024624328836890864;0,0013573410529603258;0,0007087001957934444;0,0003603560317593785;0,00016816614815437663;7,20712063518757e-05;2,4023735450625232e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id85;retired;female;married;121;1972;0;9386,428693;72;0;0,0;1,7076446688881122;1;0,9822788517867604;0,9627025971489944;0,9410271431361064;0,9170083967975007;0,8907073813708262;0,8616115016598322;0,8294522554188637;0,7938268892794378;0,7548818590119118;0,7124951181409882;0,666544620191369;0,6178602811950792;0,5669669009958994;0,5141818004296037;0,46057898847881285;0,4069029486428433;0,35369068541300536;0,3019307752392112;0,25268502245655156;0,2069786174575279;0,1657391134544035;0,1298086311267331;0,09907732864674872;0,07392355008787349;0,05343194688537397;0,037785588752196855;0,026654950205038094;0,018050673696543656;0,011728666276117954;0,007310583870337829;0,004369263815661007;0,0025019527436047663;0,0013791251708650664;0,0007200742042569816;0,00036613942589338043;0,00017086506541691087;7,322788517867608e-05;2,440929505955869e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id86;retired;female;married;122;1973;0;1406,965045;73;0;0,0;1,8719186328132942;1;0,9800705730331495;0,9580040753441679;0,9335520103374585;0,9067765021619205;0,877155707966801;0,8444162814969437;0,808148203369614;0,76850057154217;0,7253491377168134;0,6785696535957458;0,629007007603996;0,5771954674220965;0,5234580786243229;0,46888822623130066;0,41424382485959943;0,36007156701953186;0,30737786392326427;0,2572436757616421;0,2107126882361712;0,1687291884101188;0,13215048953829334;0,10086476815267631;0,07525719397644252;0,054395904776104564;0,038467272998359926;0,02713582823915313;0,018376323244371558;0,011940261418418571;0,00744247303811938;0,004448089061179864;0,0025470901048655643;0,0014040057651210185;0,0007330649570100893;0,00037274489339496065;0,00017394761691764832;7,454897867899213e-05;2,484965955966404e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id87;retired;female;married;123;1974;0;7710,721189;74;0;0,0;1,835637720628959;1;0,9774847870182556;0,9525354969574037;0,9252155172413794;0,894992393509128;0,8615872210953349;0,8245816430020286;0,7841277890466534;0,740098884381339;0,6923681541582152;0,6417976673427993;0,5889325557809332;0,5341024340770791;0,47842292089249494;0,42266734279918866;0,36739350912778906;0,31362829614604465;0,262474645030426;0,21499746450304263;0,17216024340770794;0,1348377281947262;0,10291582150101422;0,07678752535496959;0,05550202839756593;0,03924949290060853;0,027687626774847877;0,018750000000000006;0,012183062880324547;0,007593813387423938;0,004538539553752538;0,0025988843813387437;0,0014325557809330637;0,0007479716024340776;0,00038032454361054793;0,0001774847870182557;7,606490872210959e-05;2,5354969574036528e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id88;retired;female;married;124;1975;0;2762,641213;75;0;0,0;1,813579885085515;1;0,9744760323718614;0,9465267690392198;0,915607491180743;0,8814328698900189;0,8435749118074292;0,8021892508819259;0,7571461921560492;0,7083160406723388;0,6565807221415233;0,6024979248806808;0,5464048557792074;0,48944283046275167;0,43240298817181994;0,3758559867192364;0,32085235526042755;0,2685204399252958;0,21994967835650558;0,17612575223075333;0,13794355675451342;0,10528636646607183;0,07855623573355469;0,05678045237601163;0,04015355882963271;0,02832537870927579;0,019181884208341986;0,012463685411911188;0,007768727951857234;0,0046430794770699335;0,002658746627931107;0,0014655530192986103;0,0007652002490143187;0,000389084872380162;0,0001815729404440756;7,78169744760324e-05;2,5938991492010796e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id89;retired;female;married;125;1976;0;891,4611956;76;0;0,0;1,6309471984426938;1;0,9713186754684838;0,9395895442930153;0,9045198040885861;0,8656702512776833;0,8232005962521296;0,7769777470187395;0,7268686115843271;0,6737782155025555;0,6182788543441228;0,5607165672913118;0,5022625638841568;0,4437287052810904;0,38570059625212955;0,32925628194207845;0,27555366269165255;0,22571071124361167;0,180738926746167;0,1415566439522999;0,10804408006814314;0,08061382027257243;0,058267674616695075;0,04120528109028962;0,029067291311754694;0,01968430579216355;0,012790140545144808;0,00797221039182283;0,004764693356047702;0,0027283858603066448;0,001503939522998297;0,000785242759795571;0,00039927597955707;0,000186328790459966;7,985519591141399e-05;2,6618398637137997e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id90;retired;female;married;126;1977;0;8761,747045999999;77;0;0,0;1,8067739777004441;1;0,9673339636343706;0,931228675956756;0,8912319644839068;0,8475082555733685;0,79992052726052;0,7483317575807402;0,6936736958934517;0,6365355366465245;0,5772735369479728;0,5170934900864609;0,45683123004617643;0,3970896534714515;0,3389786382757156;0,2836902755511709;0,23237554980063307;0,18607582795522126;0,14573656157081982;0,11123443087926996;0,08299420397089655;0,05998821611104261;0,042422000246639543;0,029925597073210842;0,020265548567435364;0,013167810800071254;0,008207615680793633;0,00490538633342925;0,0028089502747290396;0,001548348200216495;0,0008084295912634797;0,0004110658938627863;0,0001918307504693003;8,221317877255727e-05;2,7404392924185756e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id91;retired;female;married;127;1978;0;3738,393823;78;0;0,0;1,7784976442057392;1;0,962675467796082;0,9213281017606981;0,8761278807881355;0,8269331557998216;0,7736022777171835;0,717098460274516;0,6580307945096818;0,5967675680269701;0,534555292717821;0,4722580279615282;0,41049902970381186;0,35042565548111115;0,293270252277009;0,2402226723515164;0,19235944870178623;0,15065795996997042;0,1149907219853535;0,08579684689151097;0,06201396659914727;0,04385455472612151;0,030936158760287265;0,020949898720908824;0,01361247645084069;0,00848477980650736;0,005071037012904233;0,0029038061107412505;0,0016006345878720066;0,0008357295635791893;0,00042494723571823184;0,00019830871000184154;8,498944714364636e-05;2,8329815714548787e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id92;retired;female;married;128;1979;0;6593,888204;79;0;0,0;1,6936239271404607;1;0,9570495276772314;0,9100968188105117;0,8589947323504311;0,8035961272475795;0,7449015626379447;0,6835437450339896;0,61990524116418;0,5552808922633237;0,49056825873282134;0,4264147611900769;0,36401224213531097;0,3046408286983903;0,24953650569435865;0,19981754509873167;0,15649922015243814;0,1194491039110091;0,08912333362761543;0,06441835143168241;0,04555486889732498;0,03213560519113622;0,021762161207733735;0,014140254848297578;0,008813748859656868;0,005267649568876726;0,0030163915129042705;0,001662693858332598;0,0008681321915187902;0,0004414231482298933;0,0002059974691739502;8,828462964597865e-05;2,9428209881992882e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id93;retired;female;married;120;1971;0;889,5330347999999;71;0;0,0;1,8435808053599205;1;0,984204393941214;0,9667631620040601;0,9474961261726587;0,9261630490925035;0,9025236934090883;0,8766381184610397;0,8480018258038945;0,8163505543476958;0,7812879124575083;0,7429580425460357;0,701240825936025;0,656016143950223;0,608100803593951;0,5580113151793975;0,5060599872674204;0,4533038642178474;0,4004756699619225;0,3481039266795595;0,29716159565650874;0,24869370938487234;0,20370926475357662;0,1631211637097453;0,12775822512642496;0,09751234219408779;0,0727558828122185;0,05258795690141862;0,03718874247756785;0,026233919112082747;0,017765552365737357;0,011543404884025422;0,0071951087674622565;0,004300248645661917;0,0024624328836890864;0,0013573410529603258;0,0007087001957934444;0,0003603560317593785;0,00016816614815437663;7,20712063518757e-05;2,4023735450625232e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id94;retired;female;married;121;1972;0;2179,259581;72;0;0,0;1,8324256801531529;1;0,9822788517867604;0,9627025971489944;0,9410271431361064;0,9170083967975007;0,8907073813708262;0,8616115016598322;0,8294522554188637;0,7938268892794378;0,7548818590119118;0,7124951181409882;0,666544620191369;0,6178602811950792;0,5669669009958994;0,5141818004296037;0,46057898847881285;0,4069029486428433;0,35369068541300536;0,3019307752392112;0,25268502245655156;0,2069786174575279;0,1657391134544035;0,1298086311267331;0,09907732864674872;0,07392355008787349;0,05343194688537397;0,037785588752196855;0,026654950205038094;0,018050673696543656;0,011728666276117954;0,007310583870337829;0,004369263815661007;0,0025019527436047663;0,0013791251708650664;0,0007200742042569816;0,00036613942589338043;0,00017086506541691087;7,322788517867608e-05;2,440929505955869e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id95;retired;female;married;122;1973;0;7653,959258;73;0;0,0;1,8195013972759735;1;0,9800705730331495;0,9580040753441679;0,9335520103374585;0,9067765021619205;0,877155707966801;0,8444162814969437;0,808148203369614;0,76850057154217;0,7253491377168134;0,6785696535957458;0,629007007603996;0,5771954674220965;0,5234580786243229;0,46888822623130066;0,41424382485959943;0,36007156701953186;0,30737786392326427;0,2572436757616421;0,2107126882361712;0,1687291884101188;0,13215048953829334;0,10086476815267631;0,07525719397644252;0,054395904776104564;0,038467272998359926;0,02713582823915313;0,018376323244371558;0,011940261418418571;0,00744247303811938;0,004448089061179864;0,0025470901048655643;0,0014040057651210185;0,0007330649570100893;0,00037274489339496065;0,00017394761691764832;7,454897867899213e-05;2,484965955966404e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id96;retired;female;married;123;1974;0;5493,987589;74;0;0,0;1,8040956506364105;1;0,9774847870182556;0,9525354969574037;0,9252155172413794;0,894992393509128;0,8615872210953349;0,8245816430020286;0,7841277890466534;0,740098884381339;0,6923681541582152;0,6417976673427993;0,5889325557809332;0,5341024340770791;0,47842292089249494;0,42266734279918866;0,36739350912778906;0,31362829614604465;0,262474645030426;0,21499746450304263;0,17216024340770794;0,1348377281947262;0,10291582150101422;0,07678752535496959;0,05550202839756593;0,03924949290060853;0,027687626774847877;0,018750000000000006;0,012183062880324547;0,007593813387423938;0,004538539553752538;0,0025988843813387437;0,0014325557809330637;0,0007479716024340776;0,00038032454361054793;0,0001774847870182557;7,606490872210959e-05;2,5354969574036528e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id97;retired;female;married;124;1975;0;7628,234740000001;75;0;0,0;1,7870614408401782;1;0,9744760323718614;0,9465267690392198;0,915607491180743;0,8814328698900189;0,8435749118074292;0,8021892508819259;0,7571461921560492;0,7083160406723388;0,6565807221415233;0,6024979248806808;0,5464048557792074;0,48944283046275167;0,43240298817181994;0,3758559867192364;0,32085235526042755;0,2685204399252958;0,21994967835650558;0,17612575223075333;0,13794355675451342;0,10528636646607183;0,07855623573355469;0,05678045237601163;0,04015355882963271;0,02832537870927579;0,019181884208341986;0,012463685411911188;0,007768727951857234;0,0046430794770699335;0,002658746627931107;0,0014655530192986103;0,0007652002490143187;0,000389084872380162;0,0001815729404440756;7,78169744760324e-05;2,5938991492010796e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id98;retired;female;married;125;1976;0;7513,1247459999995;76;0;0,0;1,767989911268757;1;0,9713186754684838;0,9395895442930153;0,9045198040885861;0,8656702512776833;0,8232005962521296;0,7769777470187395;0,7268686115843271;0,6737782155025555;0,6182788543441228;0,5607165672913118;0,5022625638841568;0,4437287052810904;0,38570059625212955;0,32925628194207845;0,27555366269165255;0,22571071124361167;0,180738926746167;0,1415566439522999;0,10804408006814314;0,08061382027257243;0,058267674616695075;0,04120528109028962;0,029067291311754694;0,01968430579216355;0,012790140545144808;0,00797221039182283;0,004764693356047702;0,0027283858603066448;0,001503939522998297;0,000785242759795571;0,00039927597955707;0,000186328790459966;7,985519591141399e-05;2,6618398637137997e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id99;retired;female;married;126;1977;0;8272,255723999999;77;0;0,0;1,745174706973114;1;0,9673339636343706;0,931228675956756;0,8912319644839068;0,8475082555733685;0,79992052726052;0,7483317575807402;0,6936736958934517;0,6365355366465245;0,5772735369479728;0,5170934900864609;0,45683123004617643;0,3970896534714515;0,3389786382757156;0,2836902755511709;0,23237554980063307;0,18607582795522126;0,14573656157081982;0,11123443087926996;0,08299420397089655;0,05998821611104261;0,042422000246639543;0,029925597073210842;0,020265548567435364;0,013167810800071254;0,008207615680793633;0,00490538633342925;0,0028089502747290396;0,001548348200216495;0,0008084295912634797;0,0004110658938627863;0,0001918307504693003;8,221317877255727e-05;2,7404392924185756e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id100;retired;female;married;127;1978;0;5678,928835;78;0;0,0;1,7209018209269429;1;0,962675467796082;0,9213281017606981;0,8761278807881355;0,8269331557998216;0,7736022777171835;0,717098460274516;0,6580307945096818;0,5967675680269701;0,534555292717821;0,4722580279615282;0,41049902970381186;0,35042565548111115;0,293270252277009;0,2402226723515164;0,19235944870178623;0,15065795996997042;0,1149907219853535;0,08579684689151097;0,06201396659914727;0,04385455472612151;0,030936158760287265;0,020949898720908824;0,01361247645084069;0,00848477980650736;0,005071037012904233;0,0029038061107412505;0,0016006345878720066;0,0008357295635791893;0,00042494723571823184;0,00019830871000184154;8,498944714364636e-05;2,8329815714548787e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_1;active;male;married;73;2019;3;0,0;25;1;0,19901838008159256;1,1280940703299314;0;0,2872533578562145;0,2813655959045347;0,2755900526338597;0,2699275030924223;0,2643839055755704;0,25894618393004987;0,25619775491498076;0,25347323994365567;0,250772487177283;0,24808523043486494;0,24540411159312048;0,24272950191956497;0,2400789369974887;0,23744010756182726;0,23481321398796287;0,23219368848282557;0,2295865743065568;0,22698505035748362;0,2243825690611726;0,22177971000865124;0,21917477432361132;0,2187491482769959;0,21830088254704988;0,21783450507043936;0,21732964013216682;0,21677949582723305;0,216181808187305;0,21553431324404965;0,21483248306080083;0,21408084557422466;0,2132997764993187;0,2124689001210854;0,21156104881952806;0,21058075053131275;0,20951894938310725;0,20839828505824218;0,20720517374671915;0,2059169757652076;0,20453369111370748;0,2030485278872196;0,20144337433907955;0,19974087015261788;0,19789120802450724;0,19586269239808482;0,19361909978002162;0,1911694860436499;0,18847762769564064;0,18550050933766576;0,18221322731806155
female_groupe_3year_1;active;female;married;73;2019;3;0,0;25;1;0,11172918651143512;1,1204801103504525;0;0,19150223857080967;0,18757706393635645;0,1837267017559065;0,17995166872828153;0,17625593705038026;0,1726307892866999;0,1707985032766538;0,16898215996243712;0,1671816581181887;0,1653901536232433;0,16360274106208034;0,16181966794637664;0,16005262466499245;0,15829340504121817;0,15654214265864194;0,15479579232188373;0,15305771620437122;0,15132336690498913;0,1495883793741151;0,14785314000576752;0,14611651621574093;0,14583276551799731;0,1455339216980333;0,14522300338029298;0,14488642675477795;0,1445196638848221;0,14412120545820342;0,14368954216269986;0,1432216553738673;0,14272056371614986;0,14219985099954588;0,141645933414057;0,1410406992130188;0,14038716702087525;0,13967929958873826;0,1389321900388282;0,13813678249781286;0,1372779838434718;0,13635579407580506;0,1353656852581465;0,13429558289271978;0,13316058010174533;0,13192747201633825;0,13057512826538997;0,12907939985334785;0,12744632402910003;0,12565175179709387;0,1236670062251106;0,12147548487870781
male_groupe_4year_1;active;male;married;77;2019;4;0,0;29;1;0,07700306598018127;1,0761712666658874;0;0,10740303089713771;0,10519401675676318;0,10407749793621916;0,10297069393085471;0,10187354305784387;0,10078187479495873;0,09969269998618252;0,09860616945482778;0,09752940683722111;0,09645741163088048;0,09539026523608375;0,09432611203753104;0,09326700080374936;0,09221016053779724;0,09115293136014209;0,09009554872321399;0,08903732247734507;0,0888644166140485;0,08868231363036382;0,08849285295036864;0,08828775716571367;0,08806426714028247;0,08782146316203622;0,08755842551893613;0,08727331478690455;0,0869679703900191;0,08665066973662913;0,0863131354183853;0,08594433089082187;0,08554609557801647;0,08511475063181385;0,08465949317260214;0,08417480492814845;0,08365148877806469;0,08308954472235085;0,08248621362489048;0,0818341377893731;0,08114251433618681;0,08039110960047778;0,07956704761370265;0,07865561298324042;0,07766048455724633;0,07656694694309941;0,07535752561206224;0,0740221037317079;0,07254688562145419;0,07091347704052489;0,06910348374814379;0,06712150430450492
female_groupe_4year_1;active;female;married;77;2019;4;0,0;29;1;0,038467334811292;1,0420772822230293;0;0,07160202059809181;0,07012934450450879;0,0693849986241461;0,06864712928723647;0,0679156953718959;0,06718791652997247;0,06646179999078833;0,0657374463032185;0,06501960455814738;0,06430494108725364;0,06359351015738915;0,06288407469168734;0,062178000535832896;0,06147344035853148;0,06076862090676138;0,06006369914880931;0,0593582149848967;0,05924294440936565;0,05912154242024253;0,058995235300245745;0,058858504777142426;0,05870951142685495;0,05854764210802413;0,05837228367929073;0,05818220985793635;0,057978646926679395;0,05776711315775274;0,05754209027892352;0,05729622059388124;0,05703073038534431;0,0567431670878759;0,05643966211506809;0,05611653661876563;0,055767659185376454;0,05539302981490055;0,0549908090832603;0,05455609185958205;0,05409500955745787;0,05359407306698519;0,053044698409135095;0,05243707532216027;0,05177365637149754;0,051044631295399594;0,05023835040804148;0,04934806915447191;0,04836459041430277;0,04727565136034991;0,046068989165429175;0,0447476695363366
male_groupe_1year_1;active;male;married;73;2019;1;0,0;25;1;0,02481136142755416;1,0037968932262709;0;0,03581150082784884;0,03507748123768517;0,03435745180386883;0,03365150915065039;0,03296039609092639;0,03228248243775459;0,031939839383264355;0,031600177661364026;0,03126347834250982;0,030928461555329505;0,030594209972207007;0,030260769878578404;0,02993032741270229;0,029601347994585116;0,029273856604763997;0,02894728378244471;0,028622258264280085;0,02829792967243631;0,027973481729363165;0,027648986691916816;0,027324232763407494;0,02727117052025575;0,02721528581736189;0,027157143146674338;0,02709420229442519;0,027025616522691816;0,026951103585500003;0,02687038123687554;0,02678288498487;0,02668917932143181;0,02659180446032887;0,02648822018779328;0,0263750395521345;0,026252827045300953;0,026120453683395797;0,025980741926161146;0,025831998297751728;0,02567140033842543;0,025498948048182254;0,025313794689099563;0,025113682293383666;0,02490143332077668;0,024670838359845952;0,02441794596695252;0,024138240206509006;0,023832850062412248;0,02349725959907487;0,023126106142986852;0,02271628498843187
female_groupe_1year_1;active;female;married;73;2019;1;0,0;25;1;0,005223424390636644;0,416188202424421;0;0,008952875206962209;0,008769370309421291;0,008589362950967206;0,008412877287662596;0,008240099022731595;0,008070620609438646;0,007984959845816087;0,007900044415341005;0,007815869585627454;0,007732115388832375;0,00764855249305175;0,007565192469644599;0,00748258185317557;0,007400336998646277;0,0073184641511909974;0,007236820945611176;0,0071555645660700195;0,007074482418109076;0,0069933704323407895;0,006912246672979202;0,006831058190851872;0,0068177926300639355;0,0068038214543404705;0,006789285786668583;0,006773550573606296;0,006756404130672952;0,006737775896374999;0,006717595309218883;0,006695721246217499;0,00667229483035795;0,0066479511150822155;0,0066220550469483185;0,0065937598880336235;0,006563206761325237;0,006530113420848947;0,006495185481540285;0,00645799957443793;0,006417850084606356;0,006374737012045562;0,006328448672274889;0,006278420573345915;0,006225358330194168;0,006167709589961486;0,006104486491738129;0,00603456005162725;0,00595821251560306;0,0058743148997687155;0,005781526535746711;0,005679071247107966
male_groupe_2year_1;active;male;married;73;2019;2;0,0;25;1;0,009252962780269686;0,6098785339387417;0;0,01335527214954394;0,013081532396584208;0,012813010027456878;0,012549741076484244;0,0122920025627289;0,012039186536516443;0,011911403809261693;0,011784732917791151;0,011659166802662933;0,011534228158260194;0,011409574883311565;0,011285224239159942;0,01116199150778807;0,011039304394458913;0,010917172215226364;0,010795382599658869;0,010674170024081485;0,010553217354971802;0,010432220175911047;0,01031120543382846;0,010190094142857301;0,010170305508430514;0,010149464287066133;0,010127780996151676;0,010104308307443308;0,010078730444859749;0,010050942149707242;0,010020838163292025;0,00998820796822658;0,009953262081898425;0,009916947832551396;0,00987831789194166;0,0098361091557441;0,009790532141346236;0,00974116581397303;0,009689062760562077;0,00963359142895082;0,009573699232201664;0,00950938617031461;0,009440336467208377;0,00936570805333289;0,009286553515625746;0,009200557162824235;0,009106245373215723;0,009001934007700057;0,008888044101052277;0,00876289151417223;0,008624476331878485;0,00847164070853969
female_groupe_2year_1;active;female;married;73;2019;2;0,0;25;1;0,00194798466070623;0,16642480402340668;0;0,003338818037385984;0,003270383099146051;0,0032032525068642187;0,0031374352691210606;0,0030730006406822245;0,0030097966341291102;0,002977850952315423;0,0029461832294477874;0,002914791700665733;0,002883557039565048;0,002852393720827891;0,002821306059789985;0,002790497876947017;0,002759826098614728;0,0027292930538065905;0,0026988456499147167;0,002668542506020371;0,00263830433874295;0,0026080550439777613;0,0025778013584571145;0,002547523535714325;0,002542576377107628;0,002537366071766533;0,0025319452490379186;0,0025260770768608266;0,002519682611214937;0,00251273553742681;0,0025052095408230057;0,0024970519920566444;0,0024883155204746057;0,0024792369581378487;0,0024695794729854147;0,0024590272889360248;0,0024476330353365586;0,002435291453493257;0,002422265690140519;0,0024083978572377045;0,0023934248080504155;0,002377346542578652;0,0023600841168020937;0,002341427013333222;0,002321638378906436;0,0023001392907060583;0,0022765613433039303;0,002250483501925014;0,002222011025263069;0,002190722878543057;0,002156119082969621;0,002117910177134922
male_groupe_0year_1;active;male;married;78;2019;0;0,0;30;1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
