id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;spouses_number;children_number;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
id11;active;female;married;102;1999;2;4373,682095;43;0;0,0;1,847187466513586;8486,725;8769,563558317805;9060,494310881233;9359,400776280087;9667,129024113061;9984,102859843859;10309,596878149472;10643,421829118684;10985,569291978714;11336,009274523305;11694,56495452614;12061,526728001218;12438,133741565005;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id12;active;male;married;80;2017;3;4104,399765;21;0;0,3387247531190313;1,847187466513586;7853,3;8124,464261953188;8405,074858218179;8695,287619529117;8995,154290427652;9305,265517493168;9625,772405798023;9957,11361417715;10299,961780577127;10654,286932867202;11020,349000855234;11398,751869362935;11789,902846897254;12193,72521184488;12610,214796616565;13039,723104187222;13483,573886169339;13941,522222849293;14413,976283974664;14901,048762719425;15403,452317469648;15921,13374026326;16453,981593571796;17002,34629638867;17566,400068330455;18145,917076348545;18742,537672122045;19357,083525647216;19988,14822799333;20635,36486323512;21298,717105258544;21978,146805459768;22673,311142590675;23384,773133677147;24114,935224376284;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id13;active;male;not married;92;2017;3;4467,1645530000005;33;0;0,0;0,0;8641,1;8937,071008672669;9242,326123808563;9557,122970291952;9882,431757140439;10218,072976875052;10564,345786804508;10921,33278243433;11289,556288032994;11668,977306220531;12059,514161783858;12461,423685131454;12874,832100113334;13299,573888320945;13736,851302485144;14187,266564074334;14649,788882557907;15124,149336533972;15610,33596020552;16108,306135078838;16617,80859931354;17139,256001468788;17674,409151064137;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id14;active;male;married;88;2017;3;8732,326542;29;0;2,0945040214477216e-05;1,847187466513586;8999,575;9309,16603056422;9629,012172297073;9959,641068587924;10301,40860458806;10654,24774491154;11018,15484813398;11393,437039413;11781,250944585852;12181,382565447615;12594,188539657169;13019,767332693598;13458,741628672773;13911,064937223613;14376,639889985281;14855,772664988323;15348,613738845057;15854,96579029337;16376,262073968262;16913,22052270426;17464,612288965585;18030,116780554075;18609,71973255391;19203,370337716235;19810,769056528214;20432,407824208505;21070,38577377673;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id15;active;female;not married;91;2006;4;9499,177384;32;0;0,0;0,0;6915,675;7152,988090727961;7397,988970272966;7650,675110139515;7911,259768793437;8180,546072404829;8458,385427060959;8745,025471218336;9040,534576342092;9345,34511554119;9659,42480730119;9982,706041962847;10315,401420335447;10657,615428849655;11009,211053559882;11371,183503347622;11744,031289165352;12126,901136269178;12519,57043508566;12922,029280486575;13334,24239344749;13756,001782746001;14187,649033392043;14630,641720176263;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id16;active;male;married;86;2017;3;294,4850252;27;0;0,5533950085622513;1,847187466513586;6156,475;6368,395018452459;6587,674685190258;6814,294830564887;7048,421701117028;7290,441530974287;7540,614827505283;7798,892520913391;8065,271945681716;8339,97791694053;8623,85708297581;8916,752797439567;9218,926118534799;9530,449122836659;9851,777614134437;10182,877561549938;10523,677691596822;10874,40212610984;11235,161013731533;11605,809915609701;11987,397971873343;12380,450708223358;12784,06861020451;13198,017004834133;13622,285450216372;14056,836755525317;14501,451658310689;14956,490254375536;15423,48910577465;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id17;active;male;married;93;2003;3;6968,130512999999;34;0;0,0;1,8257127119426588;7335,575;7586,129324681993;7844,515531404696;8111,529970673488;8387,025302204975;8671,247075225836;8964,263084377602;9266,502055004636;9577,93197793913;9898,48581391838;10228,37437012091;10567,701251465796;10916,330599941099;11275,249228236073;11644,951441559184;12024,591163915386;12413,94766380206;12813,011119656723;13221,74655009042;13639,947718622208;14067,953328441467;14507,20865734435;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id18;active;male;married;92;2017;3;9029,239572;33;0;0,04478634926805315;1,847187466513586;6921,525000000001;7158,597911527826;7403,107396522904;7655,259812633807;7915,832297721527;8184,68106621438;8462,045743251678;8747,992487870615;9042,939682045986;9346,856088858833;9659,676286426615;9981,605996022437;10312,746323007133;10652,964687060748;11003,224093163311;11364,006920982818;11734,487506839016;12114,450444567623;12503,886149559841;12902,760484382954;13310,872188189427;13728,55179266138;14157,20970701869;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id19;active;female;married;96;2007;4;6870,173446;37;0;0,13841465279122625;1,7943281165715819;6453,85;6673,044843862097;6899,182785340773;7132,317764500213;7372,790891966118;7620,576699994625;7875,621849530441;8138,094066996826;8408,075784513167;8685,458908139906;8971,02858458766;9265,178102382919;9567,23429042473;9877,021526110058;10194,531995020252;10519,737864596234;10852,475045040232;11193,013021836081;11542,501714436508;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id20;active;female;not married;84;2017;4;1812,5678;25;0;0,0;0,0;8986,9;9296,726657390509;9616,939436572307;9947,976593850552;10290,51014993405;10644,510160195605;11010,236315921757;11388,29194778687;11779,083990536372;12182,535792959576;12598,643191291563;13027,757365954953;13471,20085383819;13928,728959975148;14400,749479561557;14887,375002359919;15389,31753279428;15906,523911728194;16438,882803892437;16986,744306722834;17550,280481800783;18129,265703310553;18725,338817683103;19339,320740919553;19969,806354662665;20616,429079682977;21279,17260484789;21957,978834912912;22652,50526321554;23363,314390136144;24092,806456757724;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id21;active;male;not married;84;2017;3;4908,53184;25;0;0,0;0,0;6757,075;6990,027626710766;7230,789376022524;7479,689764311689;7737,23407085487;8003,399780870348;8278,382151176378;8562,634814351108;8856,463736700482;9159,811285672737;9472,674330614165;9795,316917241771;10128,733435272306;10472,73990332863;10827,642934672513;11193,527183352562;11570,927991621798;11959,80539016132;12360,075668151585;12772,002057032923;13195,713926555767;13631,041633065588;14079,217393260866;14540,858437887257;15014,908285830736;15501,091313311472;15999,395256306685;16509,776434134033;17031,977322707735;17566,42085510345;18114,91172582272;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id22;active;female;married;92;2017;4;5450,75317;33;0;0,08288578954891676;1,843474933027172;8229,325;8511,192079532144;8801,900849291282;9101,696657543345;9411,50347986133;9731,1503628499;10060,92220805164;10400,897675042112;10751,574197731436;11112,914637084777;11484,841209964237;11867,598508019164;12261,306740144792;12665,808275393962;13082,248075456084;13511,19966409381;13951,681371116621;14403,437090054786;14866,455425318341;15340,695789315903;15825,918893606819;16322,517722776858;16832,16917835471;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
