id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;spouses_number;children_number;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
id11;active;female;married;102;1999;2;4373,682095;43;0;0,0;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18000,0;18495,0;19003,612500000003;19526,211843750003;20063,18266945313;20614,920192863094;21181,83049816683;21764,330836866422;22362,849934880247;22977,828308089458;23609,718586561918;24258,985847692376;24926,107958503915;25611,575927362777;26315,894265365256;27039,581357662802;27783,16984499853;28547,207015735992;29332,255208668736;30138,892226907126;30967,711763147076;31819,32383663362;32694,35524214105;33593,45001129993;34517,26988661068;35466,494808492476;36441,82341572602;37443,973559658494;38473,6828325491;39531,70911044421;40618,831110981424;41735,84896653342;42883,58481311309;44062,883395473706;45274,612688849236;46519,664537792596;47798,95531258189;49113,4265836779;50464,04581472904;51851,807074634096;53277,73176918654;54742,869392839166;56248,298301142255;57795,12650442367;59384,492483295326;61017,566026585955;62695,54909231707
id12;active;male;married;80;2017;3;4104,399765;21;0;0,3387247531190313;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;64775,09492367149;66556,41003407245;68386,71131000946;70267,34587103472;72199,69788248818;74185,18957425661;76225,28228754867;78321,47755045627;80475,31818309383;82688,3894331289;84962,32014253996;87298,78394645982;89699,50050498746;92166,23676887465;94700,8082800187;97305,08050771922;99980,9702216815;102730,44690277775;105555,53419260416;108458,31138290078;111440,91494593055;114505,54010694365;117654,44245988461;120889,93962753145;124214,41296728856
id13;active;male;not married;92;2017;3;4467,1645530000005;33;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31650,137693443976;32520,516480013688;33414,830683214066;34333,73852700245;35277,91633649502;36248,05903574864;37244,880659231734;38269,11487736061;39321,51553648803;40402,85721374145;41513,93578711934;42655,56902126513;43828,59716934992;45033,88359150705;46272,3153902735;47544,804063506024;48852,28617525245;50195,72404507189;51576,106456311376;52994,44938385994;54451,79674191609;55949,22115231879;57487,824734007554;59068,739914192774;60693,130261833074;62362,19134403349;64077,15160599442;65839,27327515927;67649,85329022615;69510,22425570739;71421,75542273934;73385,85369686468;75403,96467352845;77477,57370205049;79608,20697885689;81797,43267077547;84046,8620692218
id14;active;male;married;88;2017;3;8732,326542;29;0;2,0945040214477216e-05;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44019,99370067632;45230,54352744493;46474,38347444966;47752,42901999703;49065,62081804695;50414,92539054325;51801,33583878319;53225,872574349734;54689,58407014435;56193,54763207333;57738,87019195535;59326,68912223413;60958,17307309557;62634,52283260571;64356,97221050237;66126,78894629118;67945,2756423142;69813,77072247784;71733,649417346;73706,32477632302;75733,2487076719;77815,91304713288;79955,85065592904;82154,6365489671;84413,88905406371;86735,27100305047;89120,49095563435;91571,30445691431;94089,51532947946;96676,97700104016;99335,59386856876;102067,32269995441;104874,17407420315
id15;active;female;not married;91;2006;4;9499,177384;32;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39299,346956597816;40380,07899790426;41490,53117034663;42631,520777531165;43803,88759891327;45008,49450788339;46246,22810685019;47517,999379788576;48824,74436273276;50167,42483270792;51547,02901560739;52964,5723135366;54421,09805215886;55917,678248593234;57455,41440042955;59035,43829644137;60658,912849593515;62327,032952957336;64041,026359163676;65802,15458404068;67611,7138351018;69471,0359655671;71381,4894546202;73344,48041462226;75361,45362602438;77433,89360074006;79563,32567476042;81751,31713081634;83999,47835191379;86309,46400659143;88682,9742667727;91121,75605910896;93627,60435073446;96202,36347037966;98847,92846581512;101566,24649862504
id16;active;male;married;86;2017;3;294,4850252;27;0;0,5533950085622513;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34524,177706508366;35473,59259343735;36449,11638975688;37451,46709047519;38481,38243546327;39539,62045243851;40626,96001488057;41744,20141528979;42892,16695421026;44071,70154545105;45283,67333795095;46528,97435474461;47808,52114950009;49123,25548111135;50474,145006841914;51862,183994530074;53288,394054379656;54753,8248908751;56259,55507537417;57806,69283994696;59396,376893045504;61029,77725760426;62708,09613218838;64432,56877582357;66204,46441715873;68025,0871886306;69895,77708631795;71817,9109561917;73792,90350748696;75822,20835394287;77907,3190836763
id17;active;male;married;93;2003;3;6968,130512999999;34;0;0,0;1,8257127119426588;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40050,23228366915;41151,613671470055;42283,283047435485;43446,07333123996;44640,840347849065;45868,463457414924;47129,846202493834;48425,91697306242;49757,62968982164;51125,96450629174;52531,92853021476;53976,55656479568;55460,91187032756;56986,08694676158;58553,20433779753;60163,417457086965;61817,91143715686;63517,904001678675;65264,646361724845;67059,42413667229;68903,55830043077;70798,40615369263;72745,36232291917;74745,85978679947;76801,37093093645;78913,40863153721;81083,52736890448;83313,32437154937;85604,44079176699;87958,56291354059;90377,42339366296;92862,8025369887;95416,52960675588;98040,48417094168;100736,59748564259;103506,85391649777;106353,29239920147;109278,00794017952
id18;active;male;married;92;2017;3;9029,239572;33;0;0,04478634926805315;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25351,77457715046;26048,948378022098;26765,29445841771;27501,340056024197;28257,626907564863;29034,7116475229;29833,16621782978;30653,578288820107;31496,55169176266;32362,706863286137;33252,6813020265;34167,13003783224;35106,726113872624;36072,16108200413;37064,14551175925;38083,40951333263;39130,70327494928;40206,797615010386;41312,48454942318;42448,57787453232;43615,913766081954;44815,35139464922;46047,773558002074;47314,087330847135;48615,22473244543;49952,143412587684;51325,82735643385;52737,287608735794;54187,56301797602;55677,72100097038;57208,85832849706;58782,101932530735;60398,60973567533;62059,571503406405;63766,20971975009;65519,78048704322;67321,5744504369
id19;active;female;married;96;2007;4;6870,173446;37;0;0,13841465279122625;1,7943281165715819;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25836,91521639448;26547,430384845327;27277,484720428576;28027,615550240364;28798,374977871976;29590,33028976346;30404,064372731955;31240,176142982087;32099,280986914095;32982,01121405424;33889,01652244073;34820,96447680786;35778,54099992007;36762,45087741788;37773,41827654687;38812,18727915192;39879,5224293286;40976,20929613514;42103,05505177886;43260,88906570278;44450,563515009606;45672,95401167237;46928,96024699337;48219,50665378569;49545,5430867648;50908,045521650834;52308,01677349624;53746,487234767395;55224,515633723495;56743,189813650904;58303,627533526305;59906,977290698276;61554,419166192485;63247,16569326278;64986,46274982752;66773,59047544778;68609,8642135226;70496,63547939448;72435,29295507782;74427,26351134248;76474,0132579044
id20;active;female;not married;84;2017;4;1812,5678;25;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57525,02655188465;59106,964782061485;60732,40631356818;62402,5474871913;64118,617543089065;65881,87952552403;67693,63121247594;69555,20607081904;71467,97423776657;73433,34352930516;75452,76047636104;77527,711389461;79659,72345267117;81850,36584761964;84101,25090842918;86414,035308411;88790,4212793923;91232,1578645756;93741,04220585144;96318,92086651236;98967,69119034144;101689,30269807584;104485,75852227294;107359,11688163546;110311,49259588044;113345,05864226716;116462,04775492952;119664,7540681901;122955,53480506531
